id,hover_description
898411253846981998,Elevated 1 BR with Den at Eastern Market
898435879159233377,Bedroom with private bathroom
899143891104718058,Bloomingdale Charmer
899303419183815074,Private Suite in DC - Close to Everything
899353495364585489,Entire Lofty Penthouse Condo!
899380493961384793,Sweet DC Suite
899386922936953864,Private Room #1 - Lofty PH Condo
899399175835328781,Private Room #2 - Lofty PH Condo
899405278382509587,Private Room #3 - Lofty PH Condo
899455885833259312,Cozy Little Room in Renovated Property
900035571286086890,Vista A/A
901308752723881933,Private Room 2 - Lofty PH Condo
901456875437749943,"Nice, quiet and clean ."
901511997127737788,Cozy Brookland Retreat | Balcony | Scenic Views!
902660888840354616,"Blueground | Shaw, gym & pool, nr entertainment"
902762667895453845,Lovely Truxon Circle Townhome in Walkable Location
903013088962240254,Sojourn Mt Vernon Sq Outdoor Space 2BR/2BA
903053624394362477,Sojourn on 5th Unit 203
903063116231661574,Sojourn on 5th Unit 304
903073223216033587,Sojourn on 5th #302
903539112380423179,Harlem Soul - Outdoor Space w/ Free Parking
903569928769103410,Vista A/B
903580802291779765,Modern Swanky Oasis Central Location FREE Parking!
903620194560057993,Viola’s Place
903688063874009313,Grace Space
904553548615290503,"Furnished Home in Washington, DC"
905383927263098220,Stylish SE Haven: 1-BR Revamp
906380407996246751,"Modern & Luxurious, Brookland DC"
907916312472793668,"DC Home Near: National Harbor, MGM Grand & Wharf!"
908079888454591421,Luxury Basement Studio Apartment
908691669415022744,Home away from home
908906589718589686,Palisades Retreat
909308637245452608,Primary room & Private Bath
909848757654392078,"Blueground | Shaw, doorman, nr entertainment"
910011001434353949,"Union Station: 55"" YouTubeTV+Sofa Bed+Pack 'n Play"
910126237266972444,Mt Pleasant Getaway (Fish House)
910339157163400779,Elegant & Stylish Retreat w/ Free Parking!
910915699441868423,Bright & Beaut Bloomingdale Apt
911652101420618755,"Large, Luxurious, Modern Home in central DC"
912851159606193046,"Modern 3-BR House: Lots of space, private backyard"
912870145235312408,NoMa Worries!
913525477504348964,"Blueground | NoMa, patio, nr metro & nightlife"
914292781784295661,"Blueground | NoMa, gym, patio, nr Union Market,"
914330755790092213,Sunny Cozy Room in Large Home
914398782524453190,Upscale City Living in DC: Your Stylish 1BD Escape
914747191763594392,"Charming 2nd Fl Retreat, Capitol Hill+1 Parking"
914831213073574470,"Stylish DC apt on quiet street, free parking"
914903057633925219,"Blueground | NoMa, gym & w/d, nr Capitol Hill"
915080638953201051,Charming 1 Bedroom with FREE Parking Off-Street
916038785725456543,Private bedroom w/ shared bath
916647693292891074,Spacious - Private Room #2 with Free Parking
916648840943265344,Large Private Bedroom #1- with Free Parking
916729094042023985,Private 2 bedroom  City Condo
916825411926344269,Sojourn E Capitol Carriage House
917316472541287935,Stylish & Spacious Oasis Free Parking Near Metro!
917362969790747410,Centrally located 2br/2ba
917389064714479822,"Sunny Room with Attached Office, Great Area"
917606294262917563,Room for rent w/ shared bathroom
918135698584463543,Sunlit Mt Pleasant Garden Apt Steps To Zoo &Shops
919514310163551770,NEW Modern NW DC Cozy apt FREE Parking
919531976634430659,Capitol Hill Meets Union Market
919602203294971857,City-chic parkside flat near iconic DC landmarks
920641349115440118,Private Affordable Basement Efficiency
920932299289796700,Queen Bedroom A w/ Private Bathroom in #1231
921039831515341141,Modern Hidden Gem w/ King Bed close to Downtown
921113673502027346,Spacious & Modern Retreat With Dedicated WorkSpace
921161477304074780,Central Studio: Red Line Metro+DogOK+FASTwifi+Desk
921779136068730051,Private One bedroom Condo Dc
921871929865122572,Modern garden apt w Peloton in great location
922304824811752149,"Blueground | NoMa, gym, patio, nr Union Market"
922327726535953931,Gay Friendly - 1 block to Capitol - Top Location
922347136490665948,Gay Friendly Entire Top Floors - 3 blks to Capitol
922391683587237780,Gay Friendly Wee House - Vet Owned - Patio
922519802184988572,Gay Friendly Veteran-Owned 1 block to Capitol
922646197775583088,DC One Bedroom Condo Near H St.
922689014453194729,Private Bed & Bath in Capitol Hill East
922897367253591602,Artsy Studio
923068371814795521,"Blueground | Foggy Bottom, pool & gym, nr Gtown"
923074641295399026,Gay Friendly Stunning Views 1 block to Capitol
923114751732178570,"Metro 7min Walk: Parking+Kid-Friendly+Desk+50""TV"
923136371729571657,Gay Friendly Charming - Patio - Vet owned
923171724688369659,President's Secret Fun House ( Free parking) 2bd
923213361798403819,Gay Friendly Gorgeous East Capitol St Patio
923334896759847947,Georgetown Gem
923867883772050257,Luxury Design in the Heart of Dupont
923909614101300136,Stylish Apt 2 blks from H Street in Washington DC!
924545458803565734,Executive luxury for work or play in DC!
924566281609872326,@HostelChic-Mystery Room 3
924618684666739047,Historic NW DC Rowhome + Hot Tub | 5 bed/3.5 bath
924730951818780419,Standard Twin Room at Washington DC
925216111654089269,SuiteLife Condo II
925271096128760092,Washington DC Home ~ 5 Mi to National Mall!
925275064921513371,Sojourn at The Paden | 2 BR 2 BA
925414286215370500,Cozy Studio Unbeatable location
925452094222276711,Luxury Penthouse with Huge Balcony in DC
925608891252175947,Guest Room with 2 Queen Beds
925908101423720472,No need to look any further!
925939921121357388,"Look no further, this is your home away from home!"
926038547944475776,"private bath/room, Central DC, basement, b1"
926050425599703843,"Private bath & Room, Central DC, Basement, b3"
926838920240995732,"6 mo+ Downtown DC, Rooftop, Gym, Garage+Car Avail"
926970922227937658,Contemporary Getaway in DC! Free Street Parking
927160057614097967,Spacious 3Bedroom Duplex with Rooftop Deck
927394616997804606,2 BR Apt near DC tourist sites
929135859971582654,Stylish English Basement Perfect for Long Stays
929167091391961586,"Room Paris, 2nd Fl. pvt rm"
929190595574013149,Historic & Modern Capitol Hill 2-BR Row Home
929550209941449163,Queen Bedroom C w/Private Bathroom in #333
929613983710555076,"Dupont: Pet-friendly+Metro+42""Roku+Desk+FAST Wi-Fi"
929780768017646306,Updated Basement Apartment in DC
930287546967307656,"Amazing 2 bed, 2bath Suite w/Patio"
930299710073567852,Cozy 2 bed w/ 2 bath condo
930489172261395132,"central washington dc room, shared bath, a23"
931564952216092702,"Capitol Hill - Bright, Spacious, and Well-equipped"
931710577500367504,"Private Bath, Center DC, Very small, Basement,b2"
932059647266423116,"Logan Circle: Pet and Foodie+Metro+55""TV+Workspace"
932430936836532274,Lennon House (Near Union Market)
932728625286828850,Sojourn Capitol Hill Oasis 3 BR
932948351971531886,Heart Of Dupont / Walk to Georgetown
932985023048463061,Cozy Stylish 1 Bedroom Haven
933413201913840408,Pied-à-terre of Hill East
933809504669940642,Walker's Paradise! Downtown 3B Home: 8 Mins @Metro
933987609172134328,Modern Comfort 2-bed. King bed
933994526295239512,Cozy Modern Apt. In G-Town
934090897343153099,Bloomingdale Charm|15 Mins Drive to DC Attractions
934200536091611768,Heart of Chevy Chase DC
934247732662003137,District Dream Stay
935458143961057211,Best Skyline Panoramic View D.C.- Master Suite
935668382499184883,Modern 1 BR Private Apt in Historic DC Row House
936224195092196453,Federal Suite on First Street: central & charming!
936316220711046036,"central Washington room, shared bath, small, a21"
936950175236828295,Basement apartment w/ parking!
938293025319832350,Urban Oasis Hideaway (Rent Whole House)
938480098420151839,Early check in + Dogs only + Free Parking & Yard
938726965312888012,Truxton | Stylish 5 Bdr/2 Bath Townhouse
938808776838475708,Luxurious Penthouse Private Rooftop @H ST Corridor
938910771615088551,"Blueground | H Street, concierge, nr Union Station"
939123040916149371,Regal on Randolph
939943153116974368,Luxurious home| Close to Downtown| Free Parking|
939978719436865088,Woodley Park 4 beds 401
940039896507070649,"Capitol hill oasis - near capitol, museums, amtrak"
940058950631790983,Fabulous 2bdrm in Heart of DC
940113242766361239,Casa Verde: NEW Garden Apt - Petworth/Columbia Hts
940707082222079117,G-town 2-Bed. Apt. with Peloton
940812753939624634,Woodley Park apartment with office 402
940846102077922672,Woodley Park 4 bed penthouse 403
940896442669616373,Woodley Studio Penthouse 404
940921977916708938,Modern Cozy Home|Free Parking
941280109920084032,Luxury 4BR+Parking in Heart of DC | Steps to Metro
941864509854045427,Charming Logan townhouse steps from 14th Street
942139518839033372,Modern Living in Bloomingdale!
942269790111279750,Spacious Suite in Deanwood + Free Parking
942741472372757765,Luxurious Capitol Hill Home
942758167279299694,Francesco's Guest Room
943661975591416291,Sojourn 14th St Living
943681685909804978,DC Penthouse Zen in the Sky!
943727093815058333,The Blue Room Parlor
943790380868913551,Tranquil treetop low-EMF oasis
944407425968954934,Centrally located DC Apartment with Garden Views
944821725627935928,Beautiful Three Bed room
945766485619333267,Bright and Trendy Capitol Hill Apartment
946077664631227751,"Washington, DC, Rental - 5 Mi to National Mall!"
946246171285193047,Modern DC Retreat Near waterfront w/ Free Parking
946451466477268879,Spacious & Modern Suite by Metro in Capitol Hill
946651935214762620,Spacious Modern Townhouse near Navy Yard DC
947184238662288025,Quiet One Bedroom
947689012386615162,The Suite Life: Oasis Suite
948095182684272338,The Suite Life: Villa Verde
948095789035804832,The Suite Life: Noir Boudoir
948460756229730386,"Spacious Washington, DC, Vacation Rental w/ Yards!"
948468330250303826,Sojourn on 9th 2BR near Convention Center & Green/
948468536212025106,Sojourn on 9th 2BR Newly Renovated near Downtown D
948780991084383330,NEW 2-Story Home w/ Parking - 16 Min to Nat'l Mall
948843120447451334,2BDR/2BTH apartment with patio and sundeck
948856935932499712,Sojourn at The Paden | Capitol Hill | Pets Welcome
948890492011103976,"H St, DC Streetcar, Union Station / DC Convenience"
949229101675514980,The Evergreen - Patio & Parking
949509536405362235,2BRM/2BTH apartment in townhouse
949811637036895469,Full Bedroom 4C w/Private Bathroom in #414
950002007512759903,Merhaba Coliving: Sky Loft
950044742836286613,Private Guest Retreat 1 Mile from the White House!
950117820451418759,3Bd Single Family Home in DC!
950167611042565631,"Luxury 2BR Apartment in Noma, DC"
950178181620545072,Cozy townhome in Petworth NW DC
950565931761937630,Dupont Circle Gem
950598832478942319,"Room Venice,
1st fl rm with s br"
950695414096097296,Spacious DC home*H St. Corridor*Laundry*Garage
950936520739620076,"Room Madrid,  2nd fl rm with s br"
950989723610335819,Private Modern 2Bed/1.5Bath Apt
951241118053824830,Sparkling Basement Near H Street
952250078271230195,Charming Master Room w/Private Bathroom & Parking
952260124861146331,CharmingReno+Sun Filled+Well Located+H St+Garage
952317107079486043,Gorgeous Room in Washington DC
952334922284096250,Lavish Room in Washington DC
952339643972298512,Grandeur Room in Washington DC
952370677549568265,Spacious 6BedroomHome+GarageParking+H StCorridorDC
952819795204482719,Newly Renovated 2 StoryFlat+14 guests+H St+Parking
952944326577724046,Penthouse in heart of the city!
952969803589503503,Gay Friendly Gorgeous 1890s Carriage House
952994889277705367,Gay Friendly Grand Corner Home 3 blocks to Cap
953519360448083945,Comfortable DC Townhome ~ 5 Mi to National Mall
953647503067389739,Gay Friendly Stunning Views 1 block to Capitol
953729181398106983,Gay Friendly 1 block to Capitol Veteran Owned
954192020372431086,Entire apartment in heart of DC!
954238470363708932,Stylish Renovation+Parking+Quaint City Living Flat
954396628662151483,Fantastic 1-bedroom in the heart of Capitol Hill
954516990106506228,Brookland DC
954607587514871431,Gorgeous Upscale 4 Level Modern 4BR Home + Parking
954740917423495097,Private Condo with Parking/Patio Near 14th and U
954822093960671765,"Blueground | Georgetown, nr Embassy Row & bars"
954926980725900834,"Perfect DC House, Metro in steps"
955022738722275807,Large comfortable 1BR/BT basement
955054026640392997,Private Cozy Room NW DC!  Parking & Near HU
955683396744116551,Minnie Oasis for 3 in Washington DC
956063957621718676,Sunny and Spacious Townhouse
957486588670149864,Garden Flat on 16th - Free Secured Parking
957966275458473082,"Dog-Friendly Washington, DC, Home with Deck & Yard"
958253918300409259,Classic Dupont Apt +Centrally Located
958922410922812118,Central & Convenient / 2-BR DC Getaway
959297905728282759,"Cozy 2BR, 2BA Capitol Hill Retreat - Heart of DC"
959968632562801391,New Renovation 1BR with Patio & Parking
959995938698025855,Luxurious stay close to US Congress
960177420729834507,Cozy Room 1 in Spacious House
960194777433477344,Gay Friendly Lil House - 3 blks to Cap Vet Owned
960302734742839924,"Room Vienna, 2nd fl rm with s br"
960312840751588379,"Room Geneva, 2nd fl rm with s br"
960686669468902545,Cozy Room 2 in Spacious House
960699118296797208,Cozy Room 3 in Spacious House
961439944497914845,City Chic 1BR in NW DC w Rooftop
961539202539671781,Gay Friendly Closest Bldg to Capitol Vet Owned
961552545130681996,Gay Friendly Huge Patio 3 blk to Capitol Vet Owned
962227861165221981,Private Luxury Apt Capitol Hill
962255103456996262,Capitol Hill Flats Microstudio
962420028732960951,Sojourn | 2 BR | Pets Welcomed
963657210212183567,Beautiful 3bd home in the City!
964384387885754605,Modern Apartment in the Heart of Logan Circle
964476142587631976,"Cozy, Quiet apt in Peaceful, Historic Brookland"
964636329856988634,Upscale Penthouse Rooftop TV+Capitol+Monument View
965106152332867284,Upscale 4BR Home @H St Corridor w/Outdoor Seating
966096619221448422,DC Convention Center 4-Bed CONDO
967314266878464648,Full Bedroom 4D w/Private Bathroom in #414
967315101650615864,Queen Bedroom E w/ Private Bathroom in #1699
967316723806034188,Queen Bedroom A in #1560: Columbia Heights
967639108046833216,Lovely One Bedroom in SE DC
968215146078775613,NEW Renovated APT~0.6 Miles Walk@Columbia H. Metro
968326094762891685,Enjoy City Skyline Views from private RoofDeck!
968481392940754181,Luxury apartment in heart of DC
968689322104306992,Peaceful Room in Heart of DC
968889451597923226,Spacious Family-Friendly Home in Historic DC
969014876441290657,Private Room En-suite Full Bath
969022638168168693,The Poppy King with Personal Patio
969089541141255243,Spacious & Serene Manor Park Gem ~ Deck ~ Parking!
969090001287583316,"Private, Luxury Studio"
969357467182743129,Modern 2br 1ba Apt Unit #2
970218673616953509,Sojourn Capitol Hill | Modern Basement
970235294870360021,Cozily Styled Private Suite - SE DC
970953068091227848,Charming & Tranquil Manor Park Retreat ~ Queen Bed
970964710248656571,Upscale High-Rise Apartment
